Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price,is_business,journey_date,dep_time_obj,arr_time_obj,business_economy,duration_minutes,weekday_weekend,same_day_arrival,overnight_flight,popularity_of_airline,has_meal,has_inflight_entertainment,origin_code,destination_code,distance,is_diwali,is_eid_fitr,is_eid_adha,is_christmas_newyear,is_holi,is_ganesh_chaturthi,is_dussehra,is_republic_day,is_independence_day,is_holiday_period,month,day_of_month,week_of_year,quarter,season,is_spring,is_summer,is_monsoon,is_winter,departure_time_of_day,arrival_time_of_day,is_morning_departure,is_evening_departure,num_stops,is_direct_flight,route_key,route_popularity,is_metro_route,days_until_month_end,is_month_start,is_month_end,average_speed,duration_per_km,is_long_haul,is_short_haul
IndiGo,18/05/2019,Delhi,Cochin,DEL → BOM → COK,11:25,21:00,9h 35m,1 stop,No info,7191,0,2019-05-18,11:25:00,21:00:00,0,575,1,1,0,2043,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,5,18,20,2,1,0,1,0,0,1,3,1,0,1,0,Delhi_Cochin,4345,0,13,0,0,213.6799242125222,0.2807938098121239,1,0
SpiceJet,27/06/2019,Banglore,Delhi,BLR → DEL,05:55,08:35,2h 40m,non-stop,No info,3625,0,2019-06-27,05:55:00,08:35:00,0,160,0,1,0,815,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,6,27,26,2,1,0,1,0,0,0,1,0,0,0,1,Banglore_Delhi,1265,1,3,0,1,640.7445320076254,0.09364106442235849,1,0
GoAir,27/05/2019,Delhi,Cochin,DEL → AMD → COK,07:25,13:35,6h 10m,1 stop,No info,6841,0,2019-05-27,07:25:00,13:35:00,0,370,0,1,0,194,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,5,27,22,2,1,0,1,0,0,1,2,1,0,1,0,Delhi_Cochin,4345,0,4,0,1,332.0701524924332,0.1806847124008449,1,0
Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,16:55,23:25,6h 30m,1 stop,In-flight meal not included,11134,0,2019-03-24,16:55:00,23:25:00,0,390,1,1,0,3706,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,1,0,0,0,0,1,3,24,12,1,1,1,0,0,0,2,3,0,0,1,0,Kolkata_Banglore,2860,1,7,0,1,237.9134292534462,0.25219257352674596,1,0
Jet Airways,6/06/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,20:45 07 Jun,25h 50m,1 stop,No info,14571,0,2019-06-06,18:55:00,20:45:00,0,1550,0,0,0,3706,0,0,CCU,BLR,1546.4372901474003,0,1,0,0,0,0,0,0,0,1,6,6,23,2,1,0,1,0,0,3,3,0,1,1,0,Kolkata_Banglore,2860,1,24,1,0,59.86208865086711,1.0023038178627082,1,0
Air India,01/03/2019,Banglore,New Delhi,BLR → CCU → BBI → HYD → DEL,05:50,12:15 02 Mar,30h 25m,3 stops,No info,12346,0,2019-03-01,05:50:00,12:15:00,0,1825,0,0,0,1694,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,3,1,9,1,1,1,0,0,0,0,2,0,0,3,0,Banglore_New Delhi,914,0,30,1,0,56.17486308012059,1.0680933910675265,1,0
Jet Airways,21/04/2019,Banglore,Delhi,BLR → DEL,17:45,20:45,3h,non-stop,In-flight meal not included,4544,0,2019-04-21,17:45:00,20:45:00,0,180,1,1,0,3706,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,4,21,16,2,1,1,0,0,0,2,3,0,0,0,1,Banglore_Delhi,1265,1,9,0,1,569.5506951178893,0.10534619747515331,1,0
Jet Airways,9/06/2019,Delhi,Cochin,DEL → NAG → BOM → COK,14:35,04:25 10 Jun,13h 50m,2 stops,No info,13376,0,2019-06-09,14:35:00,04:25:00,0,830,1,0,1,3706,0,0,DEL,COK,2047.7659403700045,0,1,0,0,0,0,0,0,0,1,6,9,23,2,1,0,1,0,0,2,0,0,0,2,0,Delhi_Cochin,4345,0,21,1,0,148.03127279783166,0.405319760250544,1,0
Jet Airways,12/03/2019,Banglore,New Delhi,BLR → BOM → DEL,18:55,12:25 13 Mar,17h 30m,1 stop,In-flight meal not included,11087,0,2019-03-12,18:55:00,12:25:00,0,1050,0,0,0,3706,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,3,12,11,1,1,1,0,0,0,3,2,0,1,1,0,Banglore_New Delhi,914,0,19,0,0,97.63726202020959,0.6145194852717276,1,0
SpiceJet,3/03/2019,Kolkata,Banglore,CCU → BLR,09:00,11:30,2h 30m,non-stop,No info,5515,0,2019-03-03,09:00:00,11:30:00,0,150,1,1,0,815,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,3,3,9,1,1,1,0,0,0,1,1,1,0,0,1,Kolkata_Banglore,2860,1,28,1,0,618.5749160589601,0.09699714366413306,1,0
IndiGo,27/06/2019,Kolkata,Banglore,CCU → BLR,04:40,07:15,2h 35m,non-stop,No info,4804,0,2019-06-27,04:40:00,07:15:00,0,155,0,1,0,2043,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,6,27,26,2,1,0,1,0,0,0,1,0,0,0,1,Kolkata_Banglore,2860,1,3,0,1,598.6208865086711,0.10023038178627082,1,0
IndiGo,12/06/2019,Chennai,Kolkata,MAA → CCU,13:15,15:35,2h 20m,non-stop,No info,3597,0,2019-06-12,13:15:00,15:35:00,0,140,0,1,0,2043,0,0,MAA,CCU,1385.198425287915,0,0,0,0,0,0,0,0,0,0,6,12,24,2,1,0,1,0,0,2,2,0,0,0,1,Chennai_Kolkata,381,1,18,0,0,593.656467980535,0.10106855266667002,1,0
Multiple carriers,6/03/2019,Delhi,Cochin,DEL → BOM → COK,06:00,19:15,13h 15m,1 stop,No info,15353,0,2019-03-06,06:00:00,19:15:00,0,795,0,1,0,1209,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,3,6,10,1,1,1,0,0,0,1,3,1,0,1,0,Delhi_Cochin,4345,0,25,1,0,154.54837285811354,0.3882279631315452,1,0
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,16:20,9h 50m,1 stop,In-flight meal not included,9899,0,2019-06-12,06:30:00,16:20:00,0,590,0,1,0,3706,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,6,12,24,2,1,0,1,0,0,1,2,1,0,1,0,Kolkata_Banglore,2860,1,18,0,0,157.26480916753223,0.3815220984122567,1,0
Jet Airways,12/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:55,21:20,12h 25m,1 stop,No info,13817,0,2019-03-12,08:55:00,21:20:00,0,745,0,1,0,3706,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,3,12,11,1,1,1,0,0,0,1,3,1,0,1,0,Banglore_New Delhi,914,0,19,0,0,137.60956392110077,0.43601620621660675,1,0
Jet Airways,6/03/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,19:45 07 Mar,24h 35m,2 stops,No info,19329,0,2019-03-06,19:10:00,19:45:00,0,1475,0,0,0,3706,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,3,6,10,1,1,1,0,0,0,3,3,0,1,2,0,Delhi_Cochin,4345,0,25,1,0,83.29895350657647,0.7202971643006655,1,0
Jet Airways,12/06/2019,Delhi,Cochin,DEL → BOM → COK,07:05,12:35,5h 30m,1 stop,No info,16289,0,2019-06-12,07:05:00,12:35:00,0,330,0,1,0,3706,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,6,12,24,2,1,0,1,0,0,1,2,1,0,1,0,Delhi_Cochin,4345,0,18,0,0,372.32108006727356,0.16115122997913195,1,0
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,10:05 16 May,15h 10m,1 stop,In-flight meal not included,9663,0,2019-05-15,18:55:00,10:05:00,0,910,0,0,0,3706,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,15,20,2,1,0,1,0,0,3,1,0,1,1,0,Kolkata_Banglore,2860,1,16,0,0,101.96289825147694,0.5884493382290739,1,0
Air India,3/06/2019,Delhi,Cochin,DEL → HYD → MAA → COK,09:45,09:25 04 Jun,23h 40m,2 stops,No info,10975,0,2019-06-03,09:45:00,09:25:00,0,1420,0,0,0,1694,0,0,DEL,COK,2047.7659403700045,0,1,0,0,0,0,0,0,0,1,6,3,23,2,1,0,1,0,0,1,1,1,0,2,0,Delhi_Cochin,4345,0,27,1,0,86.5253214240847,0.6934386259708102,1,0
Air Asia,18/03/2019,Kolkata,Banglore,CCU → BLR,10:20,12:55,2h 35m,non-stop,No info,4384,0,2019-03-18,10:20:00,12:55:00,0,155,0,1,0,319,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,1,0,0,0,0,1,3,18,12,1,1,1,0,0,0,1,2,1,0,0,1,Kolkata_Banglore,2860,1,13,0,0,598.6208865086711,0.10023038178627082,1,0
Jet Airways,12/06/2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:00,10h,1 stop,No info,14714,0,2019-06-12,09:00:00,19:00:00,0,600,0,1,0,3706,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,6,12,24,2,1,0,1,0,0,1,3,1,0,1,0,Delhi_Cochin,4345,0,18,0,0,204.77659403700045,0.29300223632569444,1,0
Jet Airways,12/06/2019,Delhi,Cochin,DEL → NAG → BOM → COK,14:35,04:25 13 Jun,13h 50m,2 stops,In-flight meal not included,10919,0,2019-06-12,14:35:00,04:25:00,0,830,0,0,1,3706,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,6,12,24,2,1,0,1,0,0,2,0,0,0,2,0,Delhi_Cochin,4345,0,18,0,0,148.03127279783166,0.405319760250544,1,0
Jet Airways,21/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,04:40 22 May,14h 35m,1 stop,No info,14388,0,2019-05-21,14:05:00,04:40:00,0,875,0,0,1,3706,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,21,21,2,1,0,1,0,0,2,0,0,0,1,0,Kolkata_Banglore,2860,1,10,0,1,106.04141418153601,0.5658166713741095,1,0
Multiple carriers,15/06/2019,Delhi,Cochin,DEL → BOM → COK,11:25,19:00,7h 35m,1 stop,No info,10877,0,2019-06-15,11:25:00,19:00:00,0,455,1,1,0,1209,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,6,15,24,2,1,0,1,0,0,1,3,1,0,1,0,Delhi_Cochin,4345,0,15,0,0,270.0350690597808,0.22219336254698496,1,0
IndiGo,6/05/2019,Delhi,Cochin,DEL → BOM → COK,07:30,21:00,13h 30m,1 stop,No info,7191,0,2019-05-06,07:30:00,21:00:00,0,810,0,1,0,2043,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,5,6,19,2,1,0,1,0,0,1,3,1,0,1,0,Delhi_Cochin,4345,0,25,1,0,151.68636595333368,0.39555301903968754,1,0
GoAir,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,23:30,07:45 02 May,8h 15m,1 stop,No info,6686,0,2019-05-01,23:30:00,07:45:00,0,495,0,0,1,194,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,1,18,2,1,0,1,0,0,3,1,0,1,1,0,Kolkata_Banglore,2860,1,30,1,0,187.44694426029093,0.3200905740916391,1,0
Multiple carriers,3/06/2019,Delhi,Cochin,DEL → BOM → COK,12:50,01:30 04 Jun,12h 40m,1 stop,No info,7530,0,2019-06-03,12:50:00,01:30:00,0,760,0,0,1,1209,0,0,DEL,COK,2047.7659403700045,0,1,0,0,0,0,0,0,0,1,6,3,23,2,1,0,1,0,0,2,0,0,0,1,0,Delhi_Cochin,4345,0,27,1,0,161.66573213447404,0.3711361660125463,1,0
IndiGo,15/06/2019,Delhi,Cochin,DEL → HYD → COK,07:35,22:30,14h 55m,1 stop,No info,6442,0,2019-06-15,07:35:00,22:30:00,0,895,1,1,0,2043,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,6,15,24,2,1,0,1,0,0,1,3,1,0,1,0,Delhi_Cochin,4345,0,15,0,0,137.28039823709526,0.43706166918582756,1,0
Jet Airways,27/06/2019,Delhi,Cochin,DEL → BOM → COK,09:00,12:35 28 Jun,27h 35m,1 stop,In-flight meal not included,10262,0,2019-06-27,09:00:00,12:35:00,0,1655,0,0,0,3706,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,6,27,26,2,1,0,1,0,0,1,2,1,0,1,0,Delhi_Cochin,4345,0,3,0,1,74.23924859347449,0.8081978351983738,1,0
Jet Airways,12/03/2019,Banglore,New Delhi,BLR → BOM → DEL,18:55,09:30 13 Mar,14h 35m,1 stop,No info,13817,0,2019-03-12,18:55:00,09:30:00,0,875,0,0,0,3706,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,3,12,11,1,1,1,0,0,0,3,1,0,1,1,0,Banglore_New Delhi,914,0,19,0,0,117.16471442425151,0.512099571059773,1,0
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,23:35,9h 30m,1 stop,No info,13626,0,2019-06-12,14:05:00,23:35:00,0,570,0,1,0,3706,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,6,12,24,2,1,0,1,0,0,2,3,0,0,1,0,Kolkata_Banglore,2860,1,18,0,0,162.78287264709476,0.3685891459237056,1,0
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,10:05 13 May,15h 10m,1 stop,No info,14388,0,2019-05-12,18:55:00,10:05:00,0,910,1,0,0,3706,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,12,19,2,1,0,1,0,0,3,1,0,1,1,0,Kolkata_Banglore,2860,1,19,0,0,101.96289825147694,0.5884493382290739,1,0
IndiGo,27/04/2019,Kolkata,Banglore,CCU → BLR,04:40,07:15,2h 35m,non-stop,No info,4804,0,2019-04-27,04:40:00,07:15:00,0,155,1,1,0,2043,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,4,27,17,2,1,1,0,0,0,0,1,0,0,0,1,Kolkata_Banglore,2860,1,3,0,1,598.6208865086711,0.10023038178627082,1,0
IndiGo,21/03/2019,Delhi,Cochin,DEL → COK,14:30,17:35,3h 5m,non-stop,No info,5406,0,2019-03-21,14:30:00,17:35:00,0,185,0,1,0,2043,0,0,DEL,COK,2047.7659403700045,0,0,0,0,1,0,0,0,0,1,3,21,12,1,1,1,0,0,0,2,2,0,0,0,1,Delhi_Cochin,4345,0,10,0,1,664.1403049848664,0.09034235620042246,1,0
SpiceJet,3/04/2019,Delhi,Cochin,DEL → BLR → COK,17:55,22:50,4h 55m,1 stop,No info,4611,0,2019-04-03,17:55:00,22:50:00,0,295,0,1,0,815,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,4,3,14,2,1,1,0,0,0,2,3,0,0,1,0,Delhi_Cochin,4345,0,27,1,0,416.4947675328823,0.14405943286013312,1,0
IndiGo,9/06/2019,Kolkata,Banglore,CCU → MAA → BLR,08:10,13:00,4h 50m,1 stop,No info,5069,0,2019-06-09,08:10:00,13:00:00,0,290,1,1,0,2043,0,0,CCU,BLR,1546.4372901474003,0,1,0,0,0,0,0,0,0,1,6,9,23,2,1,0,1,0,0,1,2,1,0,1,0,Kolkata_Banglore,2860,1,21,1,0,319.95254278911733,0.18752781108399058,1,0
GoAir,6/06/2019,Banglore,Delhi,BLR → DEL,07:45,10:40,2h 55m,non-stop,No info,3898,0,2019-06-06,07:45:00,10:40:00,0,175,0,1,0,194,0,0,BLR,DEL,1708.6520853536679,0,1,0,0,0,0,0,0,0,1,6,6,23,2,1,0,1,0,0,1,1,1,0,0,1,Banglore_Delhi,1265,1,24,1,0,585.8235721212576,0.10241991421195461,1,0
IndiGo,6/06/2019,Mumbai,Hyderabad,BOM → HYD,12:00,13:30,1h 30m,non-stop,No info,2754,0,2019-06-06,12:00:00,13:30:00,0,90,0,1,0,2043,0,0,BOM,HYD,622.9702752863185,0,1,0,0,0,0,0,0,0,1,6,6,23,2,1,0,1,0,0,2,2,0,0,0,1,Mumbai_Hyderabad,697,1,24,1,0,415.31351685754566,0.14446917223881317,0,0
Multiple carriers,27/05/2019,Delhi,Cochin,DEL → BOM → COK,15:00,01:30 28 May,10h 30m,1 stop,In-flight meal not included,6943,0,2019-05-27,15:00:00,01:30:00,0,630,0,0,1,1209,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,5,27,22,2,1,0,1,0,0,2,0,0,0,1,0,Delhi_Cochin,4345,0,4,0,1,195.02532765428614,0.30765234814197917,1,0
Jet Airways,18/05/2019,Kolkata,Banglore,CCU → BOM → BLR,05:45,18:15,12h 30m,1 stop,No info,14781,0,2019-05-18,05:45:00,18:15:00,0,750,1,1,0,3706,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,18,20,2,1,0,1,0,0,0,3,0,0,1,0,Kolkata_Banglore,2860,1,13,0,0,123.71498321179202,0.4849857183206653,1,0
Jet Airways,21/05/2019,Delhi,Cochin,DEL → BOM → COK,13:00,19:00,6h,1 stop,No info,16079,0,2019-05-21,13:00:00,19:00:00,0,360,0,1,0,3706,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,5,21,21,2,1,0,1,0,0,2,3,0,0,1,0,Delhi_Cochin,4345,0,10,0,1,341.2943233950008,0.17580134179541668,1,0
IndiGo,15/03/2019,Banglore,New Delhi,BLR → DEL,16:55,19:45,2h 50m,non-stop,No info,8033,0,2019-03-15,16:55:00,19:45:00,0,170,0,1,0,2043,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,1,0,0,0,0,1,3,15,11,1,1,1,0,0,0,2,3,0,0,0,1,Banglore_New Delhi,914,0,16,0,0,603.0536771836476,0.0994936309487559,1,0
Multiple carriers,27/03/2019,Delhi,Cochin,DEL → BOM → COK,11:40,19:15,7h 35m,1 stop,No info,6953,0,2019-03-27,11:40:00,19:15:00,0,455,0,1,0,1209,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,3,27,13,1,1,1,0,0,0,1,3,1,0,1,0,Delhi_Cochin,4345,0,4,0,1,270.0350690597808,0.22219336254698496,1,0
IndiGo,12/05/2019,Banglore,Delhi,BLR → DEL,07:10,10:05,2h 55m,non-stop,No info,4823,0,2019-05-12,07:10:00,10:05:00,0,175,1,1,0,2043,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,5,12,19,2,1,0,1,0,0,1,1,1,0,0,1,Banglore_Delhi,1265,1,19,0,0,585.8235721212576,0.10241991421195461,1,0
IndiGo,9/04/2019,Kolkata,Banglore,CCU → BLR,04:40,07:15,2h 35m,non-stop,No info,4174,0,2019-04-09,04:40:00,07:15:00,0,155,0,1,0,2043,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,4,9,15,2,1,1,0,0,0,0,1,0,0,0,1,Kolkata_Banglore,2860,1,21,1,0,598.6208865086711,0.10023038178627082,1,0
Jet Airways,27/06/2019,Delhi,Cochin,DEL → AMD → BOM → COK,13:25,19:00 28 Jun,29h 35m,2 stops,No info,12819,0,2019-06-27,13:25:00,19:00:00,0,1775,0,0,0,3706,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,6,27,26,2,1,0,1,0,0,2,3,0,0,2,0,Delhi_Cochin,4345,0,3,0,1,69.22025713926776,0.8667982824635128,1,0
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,04:40 16 May,7h 30m,1 stop,In-flight meal not included,9663,0,2019-05-15,21:10:00,04:40:00,0,450,0,0,1,3706,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,15,20,2,1,0,1,0,0,3,0,0,1,1,0,Kolkata_Banglore,2860,1,16,0,0,206.19163868632003,0.29099143099239916,1,0
SpiceJet,3/05/2019,Kolkata,Banglore,CCU → BLR,06:55,09:30,2h 35m,non-stop,No check-in baggage included,3841,0,2019-05-03,06:55:00,09:30:00,0,155,0,1,0,815,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,3,18,2,1,0,1,0,0,1,1,1,0,0,1,Kolkata_Banglore,2860,1,28,1,0,598.6208865086711,0.10023038178627082,1,0
IndiGo,27/06/2019,Delhi,Cochin,DEL → COK,05:35,08:50,3h 15m,non-stop,No info,5000,0,2019-06-27,05:35:00,08:50:00,0,195,0,1,0,2043,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,6,27,26,2,1,0,1,0,0,0,1,0,0,0,1,Delhi_Cochin,4345,0,3,0,1,630.0818278061553,0.0952257268058507,1,0
Air India,01/03/2019,Banglore,New Delhi,BLR → CCU → GAU → DEL,05:50,22:10,16h 20m,2 stops,Change airports,13366,0,2019-03-01,05:50:00,22:10:00,0,980,0,1,0,1694,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,3,1,9,1,1,1,0,0,0,0,3,0,0,2,0,Banglore_New Delhi,914,0,30,1,0,104.61135216451028,0.5735515195869458,1,0
Vistara,6/03/2019,Mumbai,Hyderabad,BOM → DEL → HYD,21:55,16:45 07 Mar,18h 50m,1 stop,No info,12395,0,2019-03-06,21:55:00,16:45:00,0,1130,0,0,1,481,0,0,BOM,HYD,622.9702752863185,0,0,0,0,0,0,0,0,0,0,3,6,10,1,1,1,0,0,0,3,2,0,1,1,0,Mumbai_Hyderabad,697,1,25,1,0,33.0780677143178,1.8138907181095432,1,0
Air India,15/05/2019,Kolkata,Banglore,CCU → GAU → BLR,16:45,21:05 16 May,28h 20m,1 stop,No info,7452,0,2019-05-15,16:45:00,21:05:00,0,1700,0,0,0,1694,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,15,20,2,1,0,1,0,0,2,3,0,0,1,0,Kolkata_Banglore,2860,1,16,0,0,54.58013965226119,1.0993009615268412,1,0
Jet Airways,18/05/2019,Delhi,Cochin,DEL → BOM → COK,19:45,19:00 19 May,23h 15m,1 stop,No info,15554,0,2019-05-18,19:45:00,19:00:00,0,1395,1,0,0,3706,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,5,18,20,2,1,0,1,0,0,3,3,0,1,1,0,Delhi_Cochin,4345,0,13,0,0,88.07595442451631,0.6812301994572396,1,0
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,15:05 07 May,22h 5m,1 stop,No info,13067,0,2019-05-06,17:00:00,15:05:00,0,1325,0,0,0,3706,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,6,19,2,1,0,1,0,0,2,2,0,0,1,0,Kolkata_Banglore,2860,1,25,1,0,70.0273489878068,0.8568081023665086,1,0
IndiGo,1/03/2019,Kolkata,Banglore,CCU → BLR,15:10,17:45,2h 35m,non-stop,No info,6565,0,2019-03-01,15:10:00,17:45:00,0,155,0,1,0,2043,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,3,1,9,1,1,1,0,0,0,2,2,0,0,0,1,Kolkata_Banglore,2860,1,30,1,0,598.6208865086711,0.10023038178627082,1,0
SpiceJet,24/05/2019,Mumbai,Hyderabad,BOM → HYD,05:45,07:15,1h 30m,non-stop,No check-in baggage included,1965,0,2019-05-24,05:45:00,07:15:00,0,90,0,1,0,815,0,0,BOM,HYD,622.9702752863185,0,0,0,0,0,0,0,0,0,0,5,24,21,2,1,0,1,0,0,0,1,0,0,0,1,Mumbai_Hyderabad,697,1,7,0,1,415.31351685754566,0.14446917223881317,0,0
SpiceJet,27/03/2019,Chennai,Kolkata,MAA → CCU,09:30,12:05,2h 35m,non-stop,No check-in baggage included,3332,0,2019-03-27,09:30:00,12:05:00,0,155,0,1,0,815,0,0,MAA,CCU,1385.198425287915,0,0,0,0,0,0,0,0,0,0,3,27,13,1,1,1,0,0,0,1,2,1,0,0,1,Chennai_Kolkata,381,1,4,0,1,536.2058420469348,0.11189732616667038,1,0
IndiGo,21/03/2019,Banglore,New Delhi,BLR → LKO → DEL,05:25,10:10,4h 45m,1 stop,No info,6208,0,2019-03-21,05:25:00,10:10:00,0,285,0,1,0,2043,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,1,0,0,0,0,1,3,21,12,1,1,1,0,0,0,0,1,0,0,1,0,Banglore_New Delhi,914,0,10,0,1,359.71622849550903,0.16679814600232606,1,0
Air India,18/03/2019,Banglore,New Delhi,BLR → GAU → DEL,13:50,18:40 16 Mar,28h 50m,1 stop,No info,11161,0,2019-03-18,13:50:00,18:40:00,0,1730,0,0,0,1694,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,1,0,0,0,0,1,3,18,12,1,1,1,0,0,0,2,3,0,0,1,0,Banglore_New Delhi,914,0,13,0,0,59.25960989665901,1.0124940090667511,1,0
Air India,12/06/2019,Kolkata,Banglore,CCU → DEL → COK → BLR,10:00,13:45 13 Jun,27h 45m,2 stops,No info,12224,0,2019-06-12,10:00:00,13:45:00,0,1665,0,0,0,1694,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,6,12,24,2,1,0,1,0,0,1,2,1,0,2,0,Kolkata_Banglore,2860,1,18,0,0,55.72746991522163,1.0766682946718769,1,0
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,12:00 02 May,17h 5m,1 stop,In-flight meal not included,9663,0,2019-05-01,18:55:00,12:00:00,0,1025,0,0,0,3706,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,1,18,2,1,0,1,0,0,3,2,0,1,1,0,Kolkata_Banglore,2860,1,30,1,0,90.52315844765269,0.6628138150382425,1,0
Jet Airways,18/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:55,15:15,6h 20m,1 stop,No info,12284,0,2019-03-18,08:55:00,15:15:00,0,380,0,1,0,3706,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,1,0,0,0,0,1,3,18,12,1,1,1,0,0,0,1,2,1,0,1,0,Banglore_New Delhi,914,0,13,0,0,269.78717137163176,0.22239752800310142,1,0
Air India,27/05/2019,Delhi,Cochin,DEL → MAA → COK,17:20,09:25 28 May,16h 5m,1 stop,No info,7480,0,2019-05-27,17:20:00,09:25:00,0,965,0,0,0,1694,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,5,27,22,2,1,0,1,0,0,2,1,0,0,1,0,Delhi_Cochin,4345,0,4,0,1,127.32223463440442,0.4712452634238252,1,0
Jet Airways,6/03/2019,Delhi,Cochin,DEL → BOM → COK,19:15,04:25 07 Mar,9h 10m,1 stop,No info,17024,0,2019-03-06,19:15:00,04:25:00,0,550,0,0,1,3706,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,3,6,10,1,1,1,0,0,0,3,0,0,1,1,0,Delhi_Cochin,4345,0,25,1,0,223.39264804036412,0.26858538329855325,1,0
