Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price,journey_date,dep_time_obj,arr_time_obj,business_economy,duration_minutes,weekday_weekend,same_day_arrival,overnight_flight,popularity_of_airline,has_meal,has_inflight_entertainment,origin_code,destination_code,distance,is_diwali,is_eid_fitr,is_eid_adha,is_christmas_newyear,is_holi,is_ganesh_chaturthi,is_dussehra,is_republic_day,is_independence_day,is_holiday_period,month,day_of_month,week_of_year,quarter,season,is_peak_season,departure_time_of_day,arrival_time_of_day,is_morning_departure,is_evening_departure,num_stops,is_direct_flight,route_key,route_popularity,is_metro_route,days_until_month_end,is_month_start,is_month_end,average_speed,duration_per_km,is_long_haul,is_short_haul
Jet Airways,1/06/2019,Delhi,Cochin,DEL → BOM → COK,13:00,19:00,6h,1 stop,In-flight meal not included,10262,2019-06-01,13:00:00,19:00:00,0,360,1,1,0,3849,0,0,DEL,COK,2047.882109458646,0,1,0,0,0,0,0,0,0,1,6,1,22,2,1,0,2,3,0,0,1,0,Delhi_Cochin,4537,0,29,1,0,341.31368490977434,0.1757913692088288,1,0
Jet Airways,12/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:00,21:20,13h 20m,1 stop,No info,13817,2019-03-12,08:00:00,21:20:00,0,800,0,1,0,3849,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,3,12,11,1,1,1,1,3,1,0,1,0,Banglore_New Delhi,932,0,19,0,0,128.1489064015251,0.4682053221117925,1,0
SpiceJet,21/05/2019,Delhi,Cochin,DEL → BLR → COK,17:55,22:50,4h 55m,1 stop,No info,5975,2019-05-21,17:55:00,22:50:00,0,295,0,1,0,818,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,5,21,21,2,1,1,2,3,0,0,1,0,Delhi_Cochin,4537,0,10,0,1,416.5183951441314,0.14405126087945694,1,0
IndiGo,21/03/2019,Kolkata,Banglore,CCU → BLR,21:25,00:05 22 Mar,2h 40m,non-stop,No info,4148,2019-03-21,21:25:00,00:05:00,0,160,0,0,1,2053,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,1,0,0,0,0,1,3,21,12,1,1,1,3,0,0,1,0,1,Kolkata_Banglore,2871,1,10,0,1,579.913983805275,0.10346361990840859,1,0
Multiple carriers,6/06/2019,Delhi,Cochin,DEL → BOM → COK,11:30,21:00,9h 30m,1 stop,No info,13587,2019-06-06,11:30:00,21:00:00,0,570,0,1,0,1196,0,0,DEL,COK,2047.882109458646,0,1,0,0,0,0,0,0,0,1,6,6,23,2,1,0,1,3,1,0,1,0,Delhi_Cochin,4537,0,24,1,0,215.5665378377522,0.2783363345806456,1,0
Jet Airways,21/03/2019,Mumbai,Hyderabad,BOM → HYD,03:05,04:25,1h 20m,non-stop,In-flight meal not included,2759,2019-03-21,03:05:00,04:25:00,0,80,0,1,1,3849,0,0,BOM,HYD,622.9702752863186,0,0,0,0,1,0,0,0,0,1,3,21,12,1,1,1,0,0,0,0,0,1,Mumbai_Hyderabad,697,1,10,0,1,467.22770646473896,0.12841704199005613,0,0
Jet Airways,15/05/2019,Banglore,Delhi,BLR → DEL,19:50,22:50,3h,non-stop,No info,7229,2019-05-15,19:50:00,22:50:00,0,180,0,1,0,3849,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,5,15,20,2,1,1,3,3,0,1,0,1,Banglore_Delhi,1265,1,16,0,0,569.5506951178893,0.10534619747515331,1,0
Air India,9/05/2019,Delhi,Cochin,DEL → HYD → BOM → COK,07:05,07:40 10 May,24h 35m,2 stops,No info,13547,2019-05-09,07:05:00,07:40:00,0,1475,0,0,0,1752,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,5,9,19,2,1,1,1,1,1,0,2,0,Delhi_Cochin,4537,0,22,1,0,83.30367902882628,0.7202563043972847,1,0
SpiceJet,21/06/2019,Kolkata,Banglore,CCU → BLR,06:55,09:30,2h 35m,non-stop,No info,3873,2019-06-21,06:55:00,09:30:00,0,155,0,1,0,818,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,6,21,25,2,1,0,1,1,1,0,0,1,Kolkata_Banglore,2871,1,9,0,1,598.6208865086711,0.10023038178627082,1,0
Jet Airways,21/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,04:40 22 May,12h 10m,1 stop,No info,14388,2019-05-21,16:30:00,04:40:00,0,730,0,0,1,3849,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,21,21,2,1,1,2,0,0,0,1,0,Kolkata_Banglore,2871,1,10,0,1,127.10443480663565,0.4720527658321142,1,0
Jet Airways,24/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,10:05 25 May,15h 10m,1 stop,No info,13731,2019-05-24,18:55:00,10:05:00,0,910,0,0,0,3849,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,24,21,2,1,1,3,1,0,1,1,0,Kolkata_Banglore,2871,1,7,0,1,101.96289825147694,0.5884493382290739,1,0
SpiceJet,27/03/2019,Kolkata,Banglore,CCU → BLR,06:55,09:35,2h 40m,non-stop,No check-in baggage included,3815,2019-03-27,06:55:00,09:35:00,0,160,0,1,0,818,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,3,27,13,1,1,1,1,1,1,0,0,1,Kolkata_Banglore,2871,1,4,0,1,579.913983805275,0.10346361990840859,1,0
Jet Airways,15/03/2019,Mumbai,Hyderabad,BOM → HYD,15:50,17:20,1h 30m,non-stop,No info,5678,2019-03-15,15:50:00,17:20:00,0,90,0,1,0,3849,0,0,BOM,HYD,622.9702752863186,0,0,0,0,1,0,0,0,0,1,3,15,11,1,1,1,2,2,0,0,0,1,Mumbai_Hyderabad,697,1,16,0,0,415.3135168575457,0.14446917223881314,0,0
Jet Airways,9/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,09:20 10 May,24h 55m,1 stop,In-flight meal not included,9663,2019-05-09,08:25:00,09:20:00,0,1495,0,0,0,3849,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,9,19,2,1,1,1,1,1,0,1,0,Kolkata_Banglore,2871,1,22,1,0,62.06437284872509,0.9667381985191927,1,0
GoAir,21/05/2019,Kolkata,Banglore,CCU → AMD → BLR,16:40,00:15 22 May,7h 35m,1 stop,No info,8855,2019-05-21,16:40:00,00:15:00,0,455,0,0,1,194,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,21,21,2,1,1,2,0,0,0,1,0,Kolkata_Banglore,2871,1,10,0,1,203.9257965029539,0.29422466911453693,1,0
Jet Airways,9/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,04:25 10 May,18h 45m,2 stops,No info,15129,2019-05-09,09:40:00,04:25:00,0,1125,0,0,1,3849,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,5,9,19,2,1,1,1,0,1,0,2,0,Delhi_Cochin,4537,0,22,1,0,109.22037917112779,0.54934802877759,1,0
Jet Airways,18/03/2019,Banglore,New Delhi,BLR → BOM → DEL,16:55,23:00,6h 5m,1 stop,No info,13555,2019-03-18,16:55:00,23:00:00,0,365,0,1,0,3849,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,1,0,0,0,0,1,3,18,12,1,1,1,2,3,0,0,1,0,Banglore_New Delhi,932,0,13,0,0,280.87431540060294,0.21361867821350533,1,0
Jet Airways,21/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,08:15 22 May,11h 5m,1 stop,In-flight meal not included,10844,2019-05-21,21:10:00,08:15:00,0,665,0,0,1,3849,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,21,21,2,1,1,3,1,0,1,1,0,Kolkata_Banglore,2871,1,10,0,1,139.52817655465267,0.4300206702443232,1,0
Jet Airways,21/03/2019,Banglore,New Delhi,BLR → BOM → DEL,11:40,21:20,9h 40m,1 stop,In-flight meal not included,7832,2019-03-21,11:40:00,21:20:00,0,580,0,1,0,3849,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,1,0,0,0,0,1,3,21,12,1,1,1,1,3,1,0,1,0,Banglore_New Delhi,932,0,10,0,1,176.75711227796563,0.33944885853104956,1,0
Jet Airways,27/06/2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,12:35 28 Jun,13h 30m,2 stops,In-flight meal not included,11150,2019-06-27,23:05:00,12:35:00,0,810,0,0,1,3849,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,6,27,26,2,1,0,3,2,0,1,2,0,Delhi_Cochin,4537,0,3,0,1,151.69497107101083,0.3955305807198648,1,0
Vistara,9/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,10:45 10 May,14h 25m,1 stop,No info,8452,2019-05-09,20:20:00,10:45:00,0,865,0,0,0,479,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,9,19,2,1,1,3,1,0,1,1,0,Kolkata_Banglore,2871,1,22,1,0,107.26732648421275,0.559350195129834,1,0
Multiple carriers,9/06/2019,Delhi,Cochin,DEL → HYD → COK,09:45,16:10,6h 25m,1 stop,No info,9646,2019-06-09,09:45:00,16:10:00,0,385,1,1,0,1196,0,0,DEL,COK,2047.882109458646,0,1,0,0,0,0,0,0,0,1,6,9,23,2,1,0,1,2,1,0,1,0,Delhi_Cochin,4537,0,21,1,0,319.15045861693187,0.18799910318166413,1,0
IndiGo,24/06/2019,Banglore,Delhi,BLR → DEL,10:10,13:00,2h 50m,non-stop,No info,3943,2019-06-24,10:10:00,13:00:00,0,170,0,1,0,2053,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,6,24,26,2,1,0,1,2,1,0,0,1,Banglore_Delhi,1265,1,6,0,1,603.0536771836476,0.0994936309487559,1,0
GoAir,12/06/2019,Delhi,Cochin,DEL → BOM → COK,07:00,12:55,5h 55m,1 stop,No info,5281,2019-06-12,07:00:00,12:55:00,0,355,0,1,0,194,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,6,12,24,2,1,0,1,2,1,0,1,0,Delhi_Cochin,4537,0,18,0,0,346.12091990850354,0.17334982241426172,1,0
Air India,1/06/2019,Delhi,Cochin,DEL → HYD → BOM → COK,17:15,07:40 02 Jun,14h 25m,2 stops,No info,14667,2019-06-01,17:15:00,07:40:00,0,865,1,0,0,1752,0,0,DEL,COK,2047.882109458646,0,1,0,0,0,0,0,0,0,1,6,1,22,2,1,0,2,1,0,0,2,0,Delhi_Cochin,4537,0,29,1,0,142.04962608961705,0.4223875954601025,1,0
Jet Airways,24/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,09:20 25 May,13h 20m,1 stop,No info,14571,2019-05-24,20:00:00,09:20:00,0,800,0,0,0,3849,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,24,21,2,1,1,3,1,0,1,1,0,Kolkata_Banglore,2871,1,7,0,1,115.98279676105501,0.517318099542043,1,0
Jet Airways,01/03/2019,Banglore,New Delhi,BLR → BDQ → DEL,05:50,12:20,6h 30m,1 stop,Business class,28097,2019-03-01,05:50:00,12:20:00,1,390,0,1,0,3849,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,3,1,9,1,1,1,0,2,0,0,1,0,Banglore_New Delhi,932,0,30,1,0,262.86955159287197,0.22825009452949882,1,0
Jet Airways,06/03/2019,Banglore,New Delhi,BLR → BOM → DEL,20:35,19:10 07 Mar,22h 35m,1 stop,No info,17471,2019-03-06,20:35:00,19:10:00,0,1355,0,0,0,3849,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,3,6,10,1,1,1,3,3,0,1,1,0,Banglore_New Delhi,932,0,25,1,0,75.6598709381698,0.7930227643268485,1,0
Jet Airways,12/06/2019,Delhi,Cochin,DEL → BOM → COK,08:00,19:00,11h,1 stop,In-flight meal not included,10577,2019-06-12,08:00:00,19:00:00,0,660,0,1,0,3849,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,6,12,24,2,1,0,1,3,1,0,1,0,Delhi_Cochin,4537,0,18,0,0,186.1711008598769,0.3222841768828528,1,0
Multiple carriers,24/06/2019,Delhi,Cochin,DEL → BOM → COK,11:30,19:15,7h 45m,1 stop,No info,14848,2019-06-24,11:30:00,19:15:00,0,465,0,1,0,1196,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,6,24,26,2,1,0,1,3,1,0,1,0,Delhi_Cochin,4537,0,6,0,1,264.2428528333737,0.2270638518947372,1,0
IndiGo,15/04/2019,Banglore,Delhi,BLR → DEL,23:30,02:20 16 Apr,2h 50m,non-stop,No info,4591,2019-04-15,23:30:00,02:20:00,0,170,0,0,1,2053,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,4,15,16,2,1,1,3,0,0,1,0,1,Banglore_Delhi,1265,1,15,0,0,603.0536771836476,0.0994936309487559,1,0
IndiGo,18/05/2019,Chennai,Kolkata,MAA → CCU,19:35,21:55,2h 20m,non-stop,No info,3597,2019-05-18,19:35:00,21:55:00,0,140,1,1,0,2053,0,0,MAA,CCU,1385.198425287915,0,0,0,0,0,0,0,0,0,0,5,18,20,2,1,1,3,3,0,1,0,1,Chennai_Kolkata,381,1,13,0,0,593.656467980535,0.10106855266667002,1,0
IndiGo,27/05/2019,Delhi,Cochin,DEL → HYD → COK,16:10,22:30,6h 20m,1 stop,No info,6938,2019-05-27,16:10:00,22:30:00,0,380,0,1,0,2053,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,5,27,22,2,1,1,2,3,0,0,1,0,Delhi_Cochin,4537,0,4,0,1,323.3498067566283,0.18555755638709706,1,0
Air Asia,24/06/2019,Kolkata,Banglore,CCU → BLR,19:55,22:25,2h 30m,non-stop,No info,3807,2019-06-24,19:55:00,22:25:00,0,150,0,1,0,319,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,6,24,26,2,1,0,3,3,0,1,0,1,Kolkata_Banglore,2871,1,6,0,1,618.5749160589601,0.09699714366413306,1,0
Jet Airways,12/06/2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:00,10h,1 stop,In-flight meal not included,10262,2019-06-12,09:00:00,19:00:00,0,600,0,1,0,3849,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,6,12,24,2,1,0,1,3,1,0,1,0,Delhi_Cochin,4537,0,18,0,0,204.7882109458646,0.292985615348048,1,0
Air India,9/05/2019,Kolkata,Banglore,CCU → JAI → DEL → BLR,08:20,20:25,12h 5m,2 stops,No info,11432,2019-05-09,08:20:00,20:25:00,0,725,0,1,0,1752,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,9,19,2,1,1,1,3,1,0,2,0,Kolkata_Banglore,2871,1,22,1,0,127.98101711564694,0.4688195277099764,1,0
Jet Airways,21/03/2019,Banglore,New Delhi,BLR → DEL,19:55,22:35,2h 40m,non-stop,No info,7229,2019-03-21,19:55:00,22:35:00,0,160,0,1,0,3849,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,1,0,0,0,0,1,3,21,12,1,1,1,3,3,0,1,0,1,Banglore_New Delhi,932,0,10,0,1,640.7445320076254,0.09364106442235849,1,0
Multiple carriers,21/05/2019,Delhi,Cochin,DEL → BOM → COK,11:30,19:15,7h 45m,1 stop,No info,14848,2019-05-21,11:30:00,19:15:00,0,465,0,1,0,1196,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,5,21,21,2,1,1,1,3,1,0,1,0,Delhi_Cochin,4537,0,10,0,1,264.2428528333737,0.2270638518947372,1,0
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,23:35,17h 5m,1 stop,In-flight meal not included,8586,2019-05-15,06:30:00,23:35:00,0,1025,0,1,0,3849,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,15,20,2,1,1,1,3,1,0,1,0,Kolkata_Banglore,2871,1,16,0,0,90.52315844765269,0.6628138150382425,1,0
Multiple carriers,9/04/2019,Delhi,Cochin,DEL → BOM → COK,10:35,19:15,8h 40m,1 stop,No info,6106,2019-04-09,10:35:00,19:15:00,0,520,0,1,0,1196,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,4,9,15,2,1,1,1,3,1,0,1,0,Delhi_Cochin,4537,0,21,1,0,236.2940895529207,0.25392086663497493,1,0
SpiceJet,3/05/2019,Kolkata,Banglore,CCU → BLR,22:20,00:40 04 May,2h 20m,non-stop,No info,3873,2019-05-03,22:20:00,00:40:00,0,140,0,0,1,818,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,3,18,2,1,1,3,0,0,1,0,1,Kolkata_Banglore,2871,1,28,1,0,662.7588386346001,0.09053066741985752,1,0
Jet Airways,15/06/2019,Delhi,Cochin,DEL → JDH → BOM → COK,11:40,19:00,7h 20m,2 stops,In-flight meal not included,15812,2019-06-15,11:40:00,19:00:00,0,440,1,1,0,3849,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,6,15,24,2,1,0,1,3,1,0,2,0,Delhi_Cochin,4537,0,15,0,0,279.25665128981535,0.21485611792190187,1,0
Jet Airways,24/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,14:25 25 May,18h,1 stop,No info,12121,2019-05-24,20:25:00,14:25:00,0,1080,0,0,0,3849,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,24,21,2,1,1,3,2,0,1,1,0,Kolkata_Banglore,2871,1,7,0,1,85.91318278596668,0.698379434381758,1,0
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,19:50,13h 20m,1 stop,In-flight meal not included,8586,2019-05-12,06:30:00,19:50:00,0,800,1,1,0,3849,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,12,19,2,1,1,1,3,1,0,1,0,Kolkata_Banglore,2871,1,19,0,0,115.98279676105501,0.517318099542043,1,0
Multiple carriers,12/06/2019,Delhi,Cochin,DEL → BOM → COK,07:30,19:15,11h 45m,1 stop,No info,7354,2019-06-12,07:30:00,19:15:00,0,705,0,1,0,1196,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,6,12,24,2,1,0,1,3,1,0,1,0,Delhi_Cochin,4537,0,18,0,0,174.2878391028635,0.3442580980339564,1,0
IndiGo,6/03/2019,Kolkata,Banglore,CCU → BLR,21:25,00:05 07 Mar,2h 40m,non-stop,No info,4778,2019-03-06,21:25:00,00:05:00,0,160,0,0,1,2053,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,3,6,10,1,1,1,3,0,0,1,0,1,Kolkata_Banglore,2871,1,25,1,0,579.913983805275,0.10346361990840859,1,0
IndiGo,9/06/2019,Delhi,Cochin,DEL → BOM → COK,08:30,21:00,12h 30m,1 stop,No info,6838,2019-06-09,08:30:00,21:00:00,0,750,1,1,0,2053,0,0,DEL,COK,2047.882109458646,0,1,0,0,0,0,0,0,0,1,6,9,23,2,1,0,1,3,1,0,1,0,Delhi_Cochin,4537,0,21,1,0,163.83056875669166,0.36623201918506,1,0
Multiple carriers,6/03/2019,Delhi,Cochin,DEL → HYD → COK,09:45,22:20,12h 35m,1 stop,No info,10276,2019-03-06,09:45:00,22:20:00,0,755,0,1,0,1196,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,3,6,10,1,1,1,1,3,1,0,1,0,Delhi_Cochin,4537,0,25,1,0,162.74559810267385,0.3686735659796271,1,0
Jet Airways,18/06/2019,Banglore,Delhi,BLR → DEL,08:20,11:20,3h,non-stop,No info,8016,2019-06-18,08:20:00,11:20:00,0,180,0,1,0,3849,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,6,18,25,2,1,0,1,1,1,0,0,1,Banglore_Delhi,1265,1,12,0,0,569.5506951178893,0.10534619747515331,1,0
Air India,21/03/2019,Banglore,New Delhi,BLR → HYD → DEL,08:15,18:30,10h 15m,1 stop,No info,4943,2019-03-21,08:15:00,18:30:00,0,615,0,1,0,1752,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,1,0,0,0,0,1,3,21,12,1,1,1,1,3,1,0,1,0,Banglore_New Delhi,932,0,10,0,1,166.6977644247481,0.35993284137344045,1,0
IndiGo,24/06/2019,Banglore,Delhi,BLR → DEL,08:30,11:20,2h 50m,non-stop,No info,4823,2019-06-24,08:30:00,11:20:00,0,170,0,1,0,2053,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,6,24,26,2,1,0,1,1,1,0,0,1,Banglore_Delhi,1265,1,6,0,1,603.0536771836476,0.0994936309487559,1,0
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,16:20,7h 55m,1 stop,No info,12996,2019-04-01,08:25:00,16:20:00,0,475,0,1,0,3849,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,4,1,14,2,1,1,1,2,1,0,1,0,Kolkata_Banglore,2871,1,29,1,0,195.33944717651372,0.307157621603088,1,0
Air India,27/05/2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:15,10h 15m,1 stop,No info,9929,2019-05-27,09:00:00,19:15:00,0,615,0,1,0,1752,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,5,27,22,2,1,1,1,3,1,0,1,0,Delhi_Cochin,4537,0,4,0,1,199.79337653255084,0.3003102557317492,1,0
Multiple carriers,3/06/2019,Delhi,Cochin,DEL → BOM → COK,10:00,01:30 04 Jun,15h 30m,1 stop,No info,9508,2019-06-03,10:00:00,01:30:00,0,930,0,0,1,1196,0,0,DEL,COK,2047.882109458646,0,1,0,0,0,0,0,0,0,1,6,3,23,2,1,0,1,0,1,0,1,0,Delhi_Cochin,4537,0,27,1,0,132.12142641668686,0.4541277037894744,1,0
Air India,21/03/2019,Delhi,Cochin,DEL → COK,18:05,21:10,3h 5m,non-stop,No info,5674,2019-03-21,18:05:00,21:10:00,0,185,0,1,0,1752,0,0,DEL,COK,2047.882109458646,0,0,0,0,1,0,0,0,0,1,3,21,12,1,1,1,3,3,0,1,0,1,Delhi_Cochin,4537,0,10,0,1,664.1779814460473,0.09033723139898146,1,0
IndiGo,18/06/2019,Chennai,Kolkata,MAA → CCU,11:35,14:00,2h 25m,non-stop,No info,3858,2019-06-18,11:35:00,14:00:00,0,145,0,1,0,2053,0,0,MAA,CCU,1385.198425287915,0,0,0,0,0,0,0,0,0,0,6,18,25,2,1,0,1,2,1,0,0,1,Chennai_Kolkata,381,1,12,0,0,573.1855552915509,0.1046781438333368,1,0
IndiGo,24/05/2019,Kolkata,Banglore,CCU → BLR,22:15,00:50 25 May,2h 35m,non-stop,No info,4804,2019-05-24,22:15:00,00:50:00,0,155,0,0,1,2053,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,24,21,2,1,1,3,0,0,1,0,1,Kolkata_Banglore,2871,1,7,0,1,598.6208865086711,0.10023038178627082,1,0
Multiple carriers,27/05/2019,Delhi,Cochin,DEL → BOM → COK,14:00,01:30 28 May,11h 30m,1 stop,No info,13377,2019-05-27,14:00:00,01:30:00,0,690,0,0,1,1196,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,5,27,22,2,1,1,2,0,0,0,1,0,Delhi_Cochin,4537,0,4,0,1,178.07670517031704,0.3369334576502552,1,0
Jet Airways,27/05/2019,Delhi,Cochin,DEL → BOM → COK,15:00,04:25 28 May,13h 25m,1 stop,In-flight meal not included,12898,2019-05-27,15:00:00,04:25:00,0,805,0,0,1,3849,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,5,27,22,2,1,1,2,0,0,0,1,0,Delhi_Cochin,4537,0,4,0,1,152.63717586027175,0.39308903392529776,1,0
Air Asia,1/06/2019,Kolkata,Banglore,CCU → BLR,10:20,12:55,2h 35m,non-stop,No info,4409,2019-06-01,10:20:00,12:55:00,0,155,1,1,0,319,0,0,CCU,BLR,1546.4372901474003,0,1,0,0,0,0,0,0,0,1,6,1,22,2,1,0,1,2,1,0,0,1,Kolkata_Banglore,2871,1,29,1,0,598.6208865086711,0.10023038178627082,1,0
Air Asia,1/06/2019,Delhi,Cochin,DEL → BLR → COK,07:55,22:25,14h 30m,1 stop,No info,8759,2019-06-01,07:55:00,22:25:00,0,870,1,1,0,319,0,0,DEL,COK,2047.882109458646,0,1,0,0,0,0,0,0,0,1,6,1,22,2,1,0,1,3,1,0,1,0,Delhi_Cochin,4537,0,29,1,0,141.2332489281825,0.4248291422546696,1,0
Air India,03/03/2019,Banglore,New Delhi,BLR → AMD → DEL,00:30,23:55,23h 25m,1 stop,No info,10394,2019-03-03,00:30:00,23:55:00,0,1405,1,1,1,1752,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,3,3,9,1,1,1,0,3,0,0,1,0,Banglore_New Delhi,932,0,28,1,0,72.96734884072603,0.8222855969588355,1,0
IndiGo,18/03/2019,Chennai,Kolkata,MAA → CCU,11:35,14:00,2h 25m,non-stop,No info,3858,2019-03-18,11:35:00,14:00:00,0,145,0,1,0,2053,0,0,MAA,CCU,1385.198425287915,0,0,0,0,1,0,0,0,0,1,3,18,12,1,1,1,1,2,1,0,0,1,Chennai_Kolkata,381,1,13,0,0,573.1855552915509,0.1046781438333368,1,0
Air Asia,15/06/2019,Delhi,Cochin,DEL → BLR → COK,07:55,13:25,5h 30m,1 stop,No info,6253,2019-06-15,07:55:00,13:25:00,0,330,1,1,0,319,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,6,15,24,2,1,0,1,2,1,0,1,0,Delhi_Cochin,4537,0,15,0,0,372.3422017197538,0.1611420884414264,1,0
Jet Airways,27/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,12:35 28 May,17h 25m,2 stops,No info,15129,2019-05-27,19:10:00,12:35:00,0,1045,0,0,0,3849,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,5,27,22,2,1,1,3,2,0,1,2,0,Delhi_Cochin,4537,0,4,0,1,117.58174791150121,0.510283280064517,1,0
GoAir,24/03/2019,Kolkata,Banglore,CCU → HYD → BLR,06:35,14:25,7h 50m,1 stop,No info,4773,2019-03-24,06:35:00,14:25:00,0,470,1,1,0,194,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,1,0,0,0,0,1,3,24,12,1,1,1,1,2,1,0,1,0,Kolkata_Banglore,2871,1,7,0,1,197.41752640179578,0.30392438348095024,1,0
Jet Airways,21/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,09:20 22 May,26h 50m,1 stop,In-flight meal not included,9663,2019-05-21,06:30:00,09:20:00,0,1610,0,0,0,3849,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,21,21,2,1,1,1,1,1,0,1,0,Kolkata_Banglore,2871,1,10,0,1,57.631203359530446,1.0411026753283614,1,0
